"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT08","WT09"
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-02","4.7"," 0321","9.1",,"6.7","2.8","  230","  230","14.3","17.4","    1",,,"    1","    1",,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-03","1.3"," 0000","0.3",,"3.3","-1.6","  100","  110","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-04","1.3"," 0953","0.0",,"1.1","-3.2","  310","  320","4.0","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-05","1.3"," 2357","0.0",,"0.6","-4.9","  340","  330","8.9","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-06","5.0"," 0558","0.0",,"-0.5","-6.0","  340","  340","10.3","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-07","5.2"," 1047","1.0",,"1.7","-6.0","  110","  110","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-08","2.1"," 0217","1.3",,"2.2","-3.8","  310","  310","6.7","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-09","1.6"," 1922","0.5",,"2.8","-4.9","  320","  320","7.2","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-10","2.3"," 1204","7.9",,"4.4","0.6","  340","  340","6.7","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-11","3.1"," 1615","9.4",,"7.8","2.8","  100","  110","7.6","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-12","2.1"," 2022","2.8",,"6.7","1.7","  110","  110","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-13","2.8"," 2309","5.6",,"8.9","4.4","  110","  110","7.2","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-14","2.4"," 2134","0.3",,"8.9","4.4","  120","  120","5.8","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-15","3.5"," 0648","0.0",,"11.1","3.9","  110","  110","7.6","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-16","1.9"," 1218","0.0",,"7.2","1.1","  330","  330","4.5","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-17","1.7"," 2152","0.0",,"4.4","-0.5","  340","  340","4.0","4.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-18","2.3"," 1245","0.0",,"5.0","-1.0","  340","  340","6.3","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-19","1.8"," 0400","4.6",,"5.0","0.6","  330","  320","7.6","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-20","3.0"," 2213","20.3",,"6.1","3.3","  220","  220","7.2","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-21","4.7"," 2112","6.6",,"7.2","4.4","  100","   90","8.9","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-22","2.0"," 0035","0.0",,"7.8","2.2","  110","  120","9.4","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-23","3.0"," 1345","0.0",,"8.3","1.1","  190","  190","7.6","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-24","4.5"," 0543","7.1",,"9.4","5.6","  110","  110","11.2","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-25","3.6"," 0251","15.0",,"8.9","6.7","  110","  110","10.7","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-26","6.5"," 0355","25.7",,"9.4","3.9","  170","  170","12.5","17.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-27","0.8"," 0553","0.0",,"4.4","0.6","  350","   80","3.1","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-28","0.6"," 1950","0.0",,"5.6","-17.1","  340","  330","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-29","3.5"," 1724","7.9",,"7.2","3.9","  110","  110","7.6","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-30","2.3"," 0402","9.4",,"7.2","5.0","  230","  230","7.6","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-01-31","1.5"," 1846","0.5",,,,"  320","  330","7.6","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-01","4.9"," 1252","0.0",,"0.0","-11.0","  350","  340","10.7","14.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-02","2.0"," 1055","0.0",,"-6.0","-11.0","  340","   80","6.3","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-03","1.8"," 0556","0.0",,"2.2","-8.8","  340","   10","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-04","1.7"," 1750","3.6",,"2.2","-2.7","  330","  330","6.7","8.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-05","2.3"," 0955","5.8",,"2.8","0.0","  120","  110","4.5","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-06","1.8"," 1759","13.5",,"4.4","2.2","  100","   90","4.0","4.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-07","2.1"," 1618","0.3",,"5.0","1.7","  330","  330","7.2","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-08","1.4"," 0011","0.0",,"5.0","-1.6","  330","  330","6.3","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-09","1.9"," 1548","0.0",,"4.4","-1.0","  330","  310","6.3","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-10","2.7"," 0135","0.0",,"5.6","-2.7","  330","  340","7.6","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-11","1.4"," 1354","0.0",,"6.7","-2.1","   50","   40","5.4","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-12","1.6"," 2337","1.3",,"3.3","-1.6","  100","  110","4.0","4.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-13","4.5"," 1900","1.5",,"2.8","1.1","  110","  110","9.8","12.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-14","2.1"," 0046","0.0",,"3.9","0.0","  110","   80","6.7","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-15","1.3"," 1425","0.0",,"1.7","-3.2","   60","   90","5.4","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-16","3.0"," 0812","0.0",,"0.6","-4.9","  360","  350","7.6","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-17","1.9"," 2328","0.0",,"2.8","-5.5","  110","  110","5.8","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-18","4.0"," 0325","29.7",,"5.6","1.1","  230","  180","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-19","2.8"," 0550","10.7",,"5.6","0.0","  280","  270","8.1","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-20","1.6"," 2340","0.3",,"4.4","-1.6","  100","  110","4.5","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-21","4.6"," 1208","23.9",,"5.0","0.6","  220","  190","11.2","15.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-22","3.0"," 0346","0.0",,"3.3","-1.0","   10","   10","8.1","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-23","2.8"," 0104","0.0",,"2.8","-3.8","   50","   60","7.2","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-24","1.6"," 0641","0.0",,"6.1","-5.5","   90","   90","4.5","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-25","2.0"," 2100","0.0",,"6.7","-3.2","   80","   70","4.0","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-26","1.2"," 1855","0.0",,"6.1","-2.1","   90","   90","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-27","0.9"," 2205","0.0",,"7.8","-2.1","  330","   90","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-02-28","1.3"," 2233","0.0",,"9.4","-1.0","  110","  100","3.6","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-01","1.2"," 0920","0.0",,"6.1","-0.5","  100","   60","3.1","3.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-02","2.5"," 1230","0.0",,"6.1","-1.0","  100","  110","6.3","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-03","1.6"," 1659","0.0",,"6.1","-1.6","  320","  310","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-04","1.3"," 1600","0.0",,"5.6","-3.2","  100","  250","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-05","2.1"," 1728","0.0",,"6.1","-3.2","  330","  320","4.5","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-06","2.2"," 1725","0.0",,"6.7","-3.8","  310","  310","7.6","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-07","2.6"," 1235","0.0",,"6.7","-3.2","  300","  330","6.7","8.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-08","1.5"," 0436","0.0",,"5.0","-1.6","  100","  110","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-09","4.3"," 2334","0.0",,"7.2","2.8","  110","  110","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-10","6.8"," 0609","22.4",,"6.7","1.7","  110","  110","13.0","16.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-11","2.8"," 1700","8.1",,"6.1","1.7","  240","  250","6.3","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-12","2.6"," 1752","4.6",,"6.1","2.8","  290","  290","6.3","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-13","7.6"," 1527","5.3",,"6.7","0.6","  110","  110","14.8","20.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-14","3.4"," 0603","20.3",,"5.0","0.0","  110","  110","9.4","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-15","7.3"," 2359","0.0",,"7.2","2.8","  110","  110","13.0","16.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-16","7.2"," 0255","3.3",,"8.9","6.1","  120","  110","13.4","17.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-17","9.0"," 0448","26.2",,"11.1","8.3","  110","  100","12.5","16.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-18","4.8"," 0256","0.0",,"16.7","5.6","  190","  190","13.9","17.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-19","3.5"," 2227","0.0",,"19.4","5.0","  110","  110","7.2","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-20","4.3"," 0636","1.3",,"17.2","7.2","  110","  110","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-21","1.6"," 2103","0.0",,"10.0","6.1","  340","  340","5.8","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-22","2.7"," 0602","1.3",,"13.3","6.1","  110","  110","8.9","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-23","4.2"," 0430","1.5",,"10.6","6.1","  200","  200","10.3","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-24","2.2"," 1345","0.0",,"11.1","3.3","  250","  250","5.4","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-25","4.7"," 1851","0.0",,"9.4","1.7","  330","  330","9.4","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-26","2.2"," 1639","0.0",,"12.2","2.8","  120","  110","7.2","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-27","1.6"," 1621","0.0",,"12.2","2.8","  300","  310","6.7","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-28","2.2"," 1541","0.0",,"11.1","2.2","  300","  300","6.7","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-29","3.4"," 1539","0.0",,"10.0","2.2","  300","  290","7.2","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-30","2.2"," 1635","0.0",,"10.0","1.7","  310","  310","6.3","6.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-03-31","0.6"," 1301","0.0",,"7.2","1.7","  220","  220","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-01","0.9"," 0953","0.0",,"16.1","2.8","  330","  330","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-02","0.7"," 2118","0.0",,"12.8","3.9","  330","  330","4.0","4.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-03","3.3"," 1203","0.8",,"8.9","2.2","  300","  310","7.6","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-04","3.6"," 1946","3.0",,"8.3","4.4","  110","  100","8.1","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-05","6.9"," 2114","0.0",,"11.7","7.8","  130","  130","10.3","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-06","4.9"," 2136","1.0",,"12.8","5.6","  110","  100","9.8","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-07","6.7"," 2219","16.3",,"8.9","5.0","  100","  120","10.7","13.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-08","5.0"," 0213","14.5",,"7.8","3.9","  110","  100","10.7","13.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-09","4.6"," 1242","6.9",,"6.7","2.2","  120","  110","8.9","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-10","2.3"," 1256","0.3",,"8.3","2.2","  230","  230","6.3","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-11","3.6"," 1741","2.3",,"8.9","1.1","  190","  200","11.6","15.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-12","3.2"," 0244","1.3",,"7.8","4.4","  310","  230","7.6","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-13","3.4"," 1500","0.0",,"8.3","2.2","  310","  310","9.4","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-14","1.7"," 1101","0.5",,"7.8","3.9","  190","  190","5.4","6.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-15","5.1"," 2318","0.0",,"10.6","4.4","  100","  100","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-16","3.6"," 0300","1.8",,"10.6","5.0","  190","  200","8.9","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-17","6.1"," 1949","6.6",,"8.3","3.9","  140","  110","11.6","16.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-18","7.1"," 0159","28.7",,"7.8","3.9","  180","  180","15.7","21.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-19","3.8"," 1556","11.7",,"7.2","2.8","  230","  220","11.2","13.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-20","5.2"," 1226","2.3",,"7.8","2.8","  110","  200","8.9","11.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-21","5.7"," 0447","2.0",,"8.9","6.1","  110","  110","11.2","13.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-22","7.6"," 1019","10.7",,"8.9","3.9","  250","  260","14.3","18.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-23","5.5"," 1140","8.4",,"5.6","1.1","  220","  230","13.9","15.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-24","3.0"," 2329","4.3",,"6.7","0.6","  110","  120","5.8","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-25","4.7"," 2325","2.5",,"8.3","2.8","  120","  110","7.2","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-26","2.6"," 0230","3.8",,"8.3","2.8","  220","  220","11.6","14.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-27","2.5"," 1851","0.0",,"11.7","1.7","  310","  310","7.6","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-28","3.2"," 1722","0.0",,"11.7","1.7","  310","  310","8.1","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-29","2.6"," 1546","0.0",,"12.8","1.7","  310","  310","7.2","8.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-04-30","5.5"," 1248","0.0",,"11.7","2.8","  290","  300","10.3","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-01","5.3"," 0313","0.0",,"11.1","4.4","  290","  350","9.4","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-02","3.3"," 1339","3.0",,"8.9","6.7","  290","  280","6.3","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-03","3.0"," 1609","6.6",,"8.9","6.7","  250","  250","5.8","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-04","3.5"," 1846","8.9",,"7.8","5.6","  100","  100","7.2","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-05","3.4"," 1531","2.8",,"8.3","6.1","  210","  220","6.3","7.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-06","3.3"," 0142","28.2",,"9.4","6.1","  180","  180","5.8","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-07","3.5"," 1718","14.2",,"10.0","8.3","  220","  170","6.3","12.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-08","3.0"," 1205","4.1",,"11.1","8.9","  210","  180","7.2","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-09","1.5"," 0002","1.0",,"12.8","8.3","  220","  200","5.4","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-10","3.3"," 2124","0.5",,"10.6","7.2","  320","  320","8.1","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-11","3.8"," 0917","0.5",,"11.1","5.6","  300","  300","7.6","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-12","3.0"," 1509","0.0",,"13.3","4.4","  290","  280","6.7","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-13","1.3"," 1359","0.0",,"15.6","5.0","  270","  260","4.5","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-14","1.1"," 2338","0.0",,"11.7","7.2","  320","  110","3.6","4.0",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-15","2.5"," 0906","1.3",,"11.7","6.7","  190","  190","7.2","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-16","1.1"," 1435","3.0",,"10.6","6.1","  190","  210","4.5","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-17","1.8"," 0627","6.6",,"12.2","7.8","  190","  200","6.7","8.5",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-18","3.8"," 0856","0.0",,"16.7","8.3","  110","   90","7.6","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-19","1.5"," 1523","2.0",,"11.7","8.3","  220","  220","6.3","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-20","2.5"," 2058","0.0",,"15.6","8.3","  330","  330","6.3","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-21","5.7"," 1703","0.0",,"12.2","9.4","  290","  290","8.9","9.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-22","4.1"," 0224","0.0",,"14.4","9.4","  330","  340","6.7","8.1",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-23","2.4"," 1715","1.5",,"9.4","7.2","  310","  310","8.1","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-24","1.9"," 0759","4.8",,"10.6","6.7","  330","  310","4.5","5.8",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-25","2.6"," 1731","0.0",,"15.6","5.0","  300","  310","6.3","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-26","2.1"," 1442","0.0",,"13.9","7.2","  210","  210","5.4","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-27","2.0"," 1131","0.0",,"13.3","7.2","  230","  230","5.4","5.8",,"    1",,,,"    1",
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-28","3.5"," 2127","1.0",,"14.4","10.0","  290","  330","8.1","8.9",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-29","4.7"," 1412","0.0",,"16.1","7.8","  280","  280","8.9","9.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-30","1.6"," 2304","0.0",,"15.6","8.3","  230","  220","6.3","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-05-31","4.3"," 1354","1.0",,"11.7","9.4","  210","  210","9.4","11.6",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-01","3.4"," 1219","6.1",,"10.6","8.9","  240","  220","7.6","10.3",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-02","2.2"," 2132","0.0",,"12.8","8.3","  320","  320","6.3","6.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-03","2.2"," 1223","1.0",,"11.7","7.2","  310","  320","6.3","7.2",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-04","1.6"," 1943","1.3",,"13.3","7.2","  290","  280","4.5","5.4",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-05","4.1"," 1434","0.0",,"15.0","6.1","  330","  330","9.8","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-06","4.8"," 1510","0.0",,"16.1","8.9","  300","  300","9.4","10.7",,,,,,,
"USW00025333","SITKA AIRPORT, AK US","57.04746","-135.36703","6.0","2019-06-07","3.8"," 0036","0.0",,"12.8","10.6","  330","  340","6.7","7.6",,,,,,,
